src.fid;src.device_id;src.ab_eoi_code;Status;src.network;Region;Gewest;Municipality;Gemeente;src.Name;src.timestamp;src.Value;Google Maps;Google Street View;Geo Point
pm10_hmean_station.fid--17262e03_197a4795c21_-4cda;6963;BETN121;Active;Wallonia;;;;;43N121 - Offagne;2025-06-24T08:00:00+02:00;6;https://www.google.com/maps/search/?api=1&query=63190%2C209920;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=63190%2C209920;49.877128491329344, 5.202387466800063
pm10_hmean_station.fid--17262e03_197a4795c21_-4cd7;6993;BETR221;Active;Wallonia;;;;;43R221 - Liège;2025-06-24T08:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=150514%2C239023;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=150514%2C239023;50.658444416786566, 5.627835290852658
pm10_hmean_station.fid--17262e03_197a4795c21_-4ccd;10704;BETR702;Active;Flanders;;;;;44R702 - Gent (Carlierlaan);2025-06-24T08:00:00+02:00;19;https://www.google.com/maps/search/?api=1&query=192469%2C105550;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=192469%2C105550;51.04068941942742, 3.734971479685309
pm10_hmean_station.fid--17262e03_197a4795c21_-4ccb;7117;BETR740;Active;Flanders;;;;;44R740 - Sint-Kruiswinkel;2025-06-24T08:00:00+02:00;47;https://www.google.com/maps/search/?api=1&query=204603%2C110815;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=204603%2C110815;51.1501360900007, 3.808735430412745
pm10_hmean_station.fid--17262e03_197a4795c21_-4cc8;7135;BETR501;Active;Wallonia;;;;;45R501 - Charleroi;2025-06-24T08:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=122050%2C155930;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=122050%2C155930;50.40931145201488, 4.452171781049859
pm10_hmean_station.fid--17262e03_197a4795c21_-4cc4;7162;BETR512;Active;Wallonia;;;;;45R512 - Marchienne;2025-06-24T08:00:00+02:00;20;https://www.google.com/maps/search/?api=1&query=121880%2C151930;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=121880%2C151930;50.407810199416645, 4.395897117039241
pm10_hmean_station.fid--17262e03_197a4795c21_-4cc0;100048;BETR516;Active;Wallonia;;;;;48R516 - Aeroport 2;2025-06-24T08:00:00+02:00;8;https://www.google.com/maps/search/?api=1&query=128707%2C158250;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128707%2C158250;50.469131603874, 4.484957959246505
pm10_hmean_station.fid--17262e03_197a4795c21_-4cb4;11061;BELZB07;Active;Flanders;;;;;40ZB07 - Zeebrugge;2025-06-24T07:00:00+02:00;21;https://www.google.com/maps/search/?api=1&query=224173%2C69794;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=224173%2C69794;51.32178391495644, 3.2182131043832807
pm10_hmean_station.fid--17262e03_197a4795c21_-4cac;10939;BETAL09;Active;Flanders;;;;;42AL09 - Antwerpen (Van Averbekelaan);2025-06-24T07:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=213320%2C150543;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=213320%2C150543;51.2298134181564, 4.376531512921883
pm10_hmean_station.fid--17262e03_197a4795c21_-4ca9;10784;BELHH08;Active;Flanders;;;;;42HH08 - Houthalen-Helchteren;2025-06-24T07:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=191749%2C220682;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=191749%2C220682;51.03160178512385, 5.3763866842389705
pm10_hmean_station.fid--17262e03_197a4795c21_-4ca8;6693;BETM802;Active;Flanders;;;;;42M802 - Antwerpen;2025-06-24T07:00:00+02:00;34;https://www.google.com/maps/search/?api=1&query=216790%2C153884;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=216790%2C153884;51.260989707467004, 4.424399006935333
pm10_hmean_station.fid--17262e03_197a4795c21_-4ca7;11030;BETMK02;Active;Flanders;;;;;42MK02 - Merksem;2025-06-24T07:00:00+02:00;26;https://www.google.com/maps/search/?api=1&query=215624%2C154103;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=215624%2C154103;51.250507862508094, 4.427522934333513
pm10_hmean_station.fid--17262e03_197a4795c21_-4ca4;10831;BETN047;Active;Flanders;;;;;42N047 - Hasselt;2025-06-24T07:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=181115%2C219278;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181115%2C219278;50.936189381853765, 5.354360289979902
pm10_hmean_station.fid--17262e03_197a4795c21_-4ca1;6786;BETR801;Active;Flanders;;;;;42R801 - Borgerhout;2025-06-24T07:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=211080%2C154407;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211080%2C154407;51.20966253090992, 4.431821046968845
pm10_hmean_station.fid--17262e03_197a4795c21_-4c9b;10769;BETR818;Active;Flanders;;;;;42R818 - Antwerpen (Burchtse Weel);2025-06-24T07:00:00+02:00;19;https://www.google.com/maps/search/?api=1&query=211367%2C148728;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211367%2C148728;51.212258108540006, 4.350554534328846
pm10_hmean_station.fid--17262e03_197a4795c21_-4c9a;10956;BETR823;Active;Flanders;;;;;42R823 - Beveren;2025-06-24T07:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=211485%2C140998;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=211485%2C140998;51.21325060421084, 4.239930592809776
pm10_hmean_station.fid--17262e03_197a4795c21_-4c98;100021;BETR842;Active;Flanders;;;;;42R842 - Mechelen (Hendrik Speecqvest);2025-06-24T07:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=190026%2C158034;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=190026%2C158034;51.020374444318165, 4.483255334197501
pm10_hmean_station.fid--17262e03_197a4795c21_-4c96;10935;BETZD08;Active;Flanders;;;;;42ZD08 - Zwijndrecht (Neerstraat);2025-06-24T07:00:00+02:00;29;https://www.google.com/maps/search/?api=1&query=213042%2C147399;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=213042%2C147399;51.22730931433437, 4.331523918163803
pm10_hmean_station.fid--17262e03_197a4795c21_-4c90;6911;BETN067;Active;Wallonia;;;;;43N067 - Membach;2025-06-24T07:00:00+02:00;5;https://www.google.com/maps/search/?api=1&query=145881%2C264933;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145881%2C264933;50.61227752813395, 5.9927527191870595
pm10_hmean_station.fid--17262e03_197a4795c21_-4c8a;6957;BETN113;Active;Wallonia;;;;;43N113 - Sainte-Ode;2025-06-24T07:00:00+02:00;3;https://www.google.com/maps/search/?api=1&query=80250%2C237720;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=80250%2C237720;50.027029017347836, 5.593016914066444
pm10_hmean_station.fid--17262e03_197a4795c21_-4c85;7000;BETR222;Active;Wallonia;;;;;43R222 - Seraing;2025-06-24T07:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=145438%2C235031;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145438%2C235031;50.61341250148189, 5.570222814112581
pm10_hmean_station.fid--17262e03_197a4795c21_-4c82;10789;BETR401;Active;Wallonia;;;;;43R401 - Namur;2025-06-24T07:00:00+02:00;7;https://www.google.com/maps/search/?api=1&query=128073%2C185253;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128073%2C185253;50.46242793960455, 4.865260946011648
pm10_hmean_station.fid--17262e03_197a4795c21_-4c7f;7054;BETN029;Active;Flanders;;;;;44N029 - Houtem;2025-06-24T07:00:00+02:00;18;https://www.google.com/maps/search/?api=1&query=191071%2C24655;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=191071%2C24655;51.01628011113793, 2.582322781489744
pm10_hmean_station.fid--17262e03_197a4795c21_-4c77;7135;BETR501;Active;Wallonia;;;;;45R501 - Charleroi;2025-06-24T07:00:00+02:00;7;https://www.google.com/maps/search/?api=1&query=122050%2C155930;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=122050%2C155930;50.40931145201488, 4.452171781049859
pm10_hmean_station.fid--17262e03_197a4795c21_-4c76;7143;BETR502;Active;Wallonia;;;;;45R502 - Lodelinsart;2025-06-24T07:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=124240%2C156390;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=124240%2C156390;50.42899539289616, 4.4586808580217205
pm10_hmean_station.fid--17262e03_197a4795c21_-4c73;7162;BETR512;Active;Wallonia;;;;;45R512 - Marchienne;2025-06-24T07:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=121880%2C151930;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=121880%2C151930;50.407810199416645, 4.395897117039241
pm10_hmean_station.fid--17262e03_197a4795c21_-4c72;11059;BETR236;Active;Wallonia;;;;;48R236 - Aeroport 2;2025-06-24T07:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=145906%2C224188;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=145906%2C224188;50.619097009467374, 5.417128324921351
pm10_hmean_station.fid--17262e03_197a4795c21_-4c71;11054;BETR237;Active;Wallonia;;;;;48R237 - Aeroport 1;2025-06-24T07:00:00+02:00;6;https://www.google.com/maps/search/?api=1&query=149822%2C227899;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=149822%2C227899;50.65381476013357, 5.470383864868788
pm10_hmean_station.fid--17262e03_197a4795c21_-4c70;100043;BETR515;Active;Wallonia;;;;;48R515 - Aeroport 1;2025-06-24T07:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=126752%2C154028;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=126752%2C154028;50.451600180544055, 4.425464746587248
pm10_hmean_station.fid--17262e03_197a4795c21_-4c6f;100048;BETR516;Active;Wallonia;;;;;48R516 - Aeroport 2;2025-06-24T07:00:00+02:00;7;https://www.google.com/maps/search/?api=1&query=128707%2C158250;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128707%2C158250;50.469131603874, 4.484957959246505
pm10_hmean_station.fid--17262e03_197a4795c21_-4c6d;10767;BELAL03;Active;Flanders;;;;;40AL03 - Beveren;2025-06-24T06:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=216020%2C138320;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=216020%2C138320;51.25396488066987, 4.201460395126576
pm10_hmean_station.fid--17262e03_197a4795c21_-4c6a;10953;BELEG05;Active;Flanders;;;;;40EG05 - Rieme;2025-06-24T06:00:00+02:00;20;https://www.google.com/maps/search/?api=1&query=207276%2C109251;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=207276%2C109251;51.17405383876952, 3.7860846523965366
pm10_hmean_station.fid--17262e03_197a4795c21_-4c69;11048;BELGK37;Active;Flanders;;;;;40GK37 - Genk;2025-06-24T06:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=180790%2C231004;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=180790%2C231004;50.93174971458806, 5.521087481113465
pm10_hmean_station.fid--17262e03_197a4795c21_-4c68;6218;BELHB23;Active;Flanders;;;;;40HB23 - Hoboken;2025-06-24T06:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=206699%2C148059;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=206699%2C148059;51.17029803843535, 4.341005064562845
pm10_hmean_station.fid--17262e03_197a4795c21_-4c63;11061;BELZB07;Active;Flanders;;;;;40ZB07 - Zeebrugge;2025-06-24T06:00:00+02:00;21;https://www.google.com/maps/search/?api=1&query=224173%2C69794;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=224173%2C69794;51.32178391495644, 3.2182131043832807
pm10_hmean_station.fid--17262e03_197a4795c21_-4c62;11074;BELZB08;Active;Flanders;;;;;40ZB08 - Zeebrugge (Evendijk-Oost);2025-06-24T06:00:00+02:00;17;https://www.google.com/maps/search/?api=1&query=225138%2C69418;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=225138%2C69418;51.330403831641554, 3.212604898952718
pm10_hmean_station.fid--17262e03_197a4795c21_-4c61;6531;BETB011;Active;Brussels;;;;;41B011 - Berchem-Sainte-Agathe;2025-06-24T06:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=171963%2C144338;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=171963%2C144338;50.85803059327685, 4.288336366305905
pm10_hmean_station.fid--17262e03_197a4795c21_-4c5f;6563;BETN043;Active;Brussels;;;;;41N043 - Haren;2025-06-24T06:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=174800%2C151000;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=174800%2C151000;50.883559811382206, 4.38296325180234
pm10_hmean_station.fid--17262e03_197a4795c21_-4c5a;10945;BETAL10;Active;Flanders;;;;;42AL10 - Antwerpen (Blancefloerlaan);2025-06-24T06:00:00+02:00;22;https://www.google.com/maps/search/?api=1&query=212216%2C149979;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=212216%2C149979;51.219890558046494, 4.368457194756132
pm10_hmean_station.fid--17262e03_197a4795c21_-4c53;10831;BETN047;Active;Flanders;;;;;42N047 - Hasselt;2025-06-24T06:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=181115%2C219278;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181115%2C219278;50.936189381853765, 5.354360289979902
pm10_hmean_station.fid--17262e03_197a4795c21_-4c51;6771;BETR020;Active;Flanders;;;;;42R020 - Vilvoorde;2025-06-24T06:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=181235%2C154777;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181235%2C154777;50.94138711459387, 4.436720763534069
pm10_hmean_station.fid--17262e03_197a4795c21_-4c4e;10743;BETR803;Active;Flanders;;;;;42R803 - Antwerpen (Park Spoor Noord);2025-06-24T06:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=213190%2C154170;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=213190%2C154170;51.22862981306364, 4.428454177535568
pm10_hmean_station.fid--17262e03_197a4795c21_-4c4d;10762;BETR804;Active;Flanders;;;;;42R804 - Antwerpen (Ring);2025-06-24T06:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=210707%2C155115;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=210707%2C155115;51.206303948654636, 4.441947090848597
pm10_hmean_station.fid--17262e03_197a4795c21_-4c4b;10748;BETR817;Active;Flanders;;;;;42R817 - Antwerpen (Groenenborgerlaan);2025-06-24T06:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=207460%2C153440;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=207460%2C153440;51.17713088779366, 4.4179486377777355
pm10_hmean_station.fid--17262e03_197a4795c21_-4c3e;6919;BETN070;Active;Wallonia;;;;;43N070 - Mons;2025-06-24T06:00:00+02:00;20;https://www.google.com/maps/search/?api=1&query=128350%2C119540;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=128350%2C119540;50.46519215642684, 3.9397143255238394
pm10_hmean_station.fid--17262e03_197a4795c21_-4c3b;6943;BETN093;Active;Wallonia;;;;;43N093 - Sinsin;2025-06-24T06:00:00+02:00;6;https://www.google.com/maps/search/?api=1&query=107410%2C211760;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=107410%2C211760;50.27447751094961, 5.235168654774107
pm10_hmean_station.fid--17262e03_197a4795c21_-4c3a;6950;BETN100;Active;Wallonia;;;;;43N100 - Dourbes;2025-06-24T06:00:00+02:00;8;https://www.google.com/maps/search/?api=1&query=87187%2C166172;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=87187%2C166172;50.09568343419101, 4.594762762155877
pm10_hmean_station.fid--17262e03_197a4795c21_-4c37;6970;BETN132;Active;Wallonia;;;;;43N132 - Habay-La-Neuve;2025-06-24T06:00:00+02:00;3;https://www.google.com/maps/search/?api=1&query=46070%2C240980;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=46070%2C240980;49.71928118788111, 5.630397740609144
pm10_hmean_station.fid--17262e03_197a4795c21_-4c33;7008;BETR223;Active;Wallonia;;;;;43R223 - Jemeppe;2025-06-24T06:00:00+02:00;7;https://www.google.com/maps/search/?api=1&query=146185%2C231210;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=146185%2C231210;50.6206708788392, 5.516404755142998
pm10_hmean_station.fid--17262e03_197a4795c21_-4c2b;10704;BETR702;Active;Flanders;;;;;44R702 - Gent (Carlierlaan);2025-06-24T06:00:00+02:00;16;https://www.google.com/maps/search/?api=1&query=192469%2C105550;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=192469%2C105550;51.04068941942742, 3.734971479685309
pm10_hmean_station.fid--17262e03_197a4795c21_-4c24;7148;BETR510;Active;Wallonia;;;;;45R510 - Châtelineau;2025-06-24T06:00:00+02:00;10;https://www.google.com/maps/search/?api=1&query=122850%2C160830;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=122850%2C160830;50.416433359538004, 4.521130208130446
pm10_hmean_station.fid--17262e03_197a4795c21_-4c1c;10767;BELAL03;Active;Flanders;;;;;40AL03 - Beveren;2025-06-24T05:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=216020%2C138320;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=216020%2C138320;51.25396488066987, 4.201460395126576
pm10_hmean_station.fid--17262e03_197a4795c21_-4c18;11048;BELGK37;Active;Flanders;;;;;40GK37 - Genk;2025-06-24T05:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=180790%2C231004;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=180790%2C231004;50.93174971458806, 5.521087481113465
pm10_hmean_station.fid--17262e03_197a4795c21_-4c10;6531;BETB011;Active;Brussels;;;;;41B011 - Berchem-Sainte-Agathe;2025-06-24T05:00:00+02:00;11;https://www.google.com/maps/search/?api=1&query=171963%2C144338;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=171963%2C144338;50.85803059327685, 4.288336366305905
pm10_hmean_station.fid--17262e03_197a4795c21_-4c0e;6563;BETN043;Active;Brussels;;;;;41N043 - Haren;2025-06-24T05:00:00+02:00;12;https://www.google.com/maps/search/?api=1&query=174800%2C151000;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=174800%2C151000;50.883559811382206, 4.38296325180234
pm10_hmean_station.fid--17262e03_197a4795c21_-4c0a;10939;BETAL09;Active;Flanders;;;;;42AL09 - Antwerpen (Van Averbekelaan);2025-06-24T05:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=213320%2C150543;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=213320%2C150543;51.2298134181564, 4.376531512921883
pm10_hmean_station.fid--17262e03_197a4795c21_-4c05;11030;BETMK02;Active;Flanders;;;;;42MK02 - Merksem;2025-06-24T05:00:00+02:00;15;https://www.google.com/maps/search/?api=1&query=215624%2C154103;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=215624%2C154103;51.250507862508094, 4.427522934333513
pm10_hmean_station.fid--17262e03_197a4795c21_-4c01;6749;BETN054;Active;Flanders;;;;;42N054 - Walshoutem;2025-06-24T05:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=155940%2C201869;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=155940%2C201869;50.711706093733504, 5.103158609453958
pm10_hmean_station.fid--17262e03_197a4795c21_-4c00;6771;BETR020;Active;Flanders;;;;;42R020 - Vilvoorde;2025-06-24T05:00:00+02:00;14;https://www.google.com/maps/search/?api=1&query=181235%2C154777;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=181235%2C154777;50.94138711459387, 4.436720763534069
pm10_hmean_station.fid--17262e03_197a4795c21_-4bf7;10610;BETR834;Active;Flanders;;;;;42R834 - Boom;2025-06-24T05:00:00+02:00;13;https://www.google.com/maps/search/?api=1&query=197988%2C150795;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=197988%2C150795;51.092000037504356, 4.380103544882495
